@relation train
@attribute M1 real
@attribute M2 real
@attribute M3 real
@attribute M4 real
@attribute M5 real
@attribute M6 real
@attribute M7 real
@attribute M8 real
@attribute M9 real
@attribute M10 real
@attribute M11 real
@attribute M12 real
@attribute M13 real
@attribute M14 real
@attribute M15 real
@attribute M16 real
@attribute M17 real
@attribute M18 real
@attribute M19 real
@attribute M20 real
@attribute M21 real
@attribute M22 real
@attribute M23 real
@attribute M24 real
@attribute M25 real
@attribute M26 real
@attribute M27 real
@attribute M28 real
@attribute M29 real
@attribute M30 real
@attribute M31 real
@attribute M32 real
@attribute M33 real
@attribute M34 real
@attribute M35 real
@attribute M36 real
@attribute M37 real
@attribute M38 real
@attribute M39 real
@attribute M40 real
@attribute M41 real
@attribute M42 real
@attribute M43 real
@attribute M44 real
@attribute M45 real
@attribute M46 real
@attribute M47 real
@attribute M48 real
@attribute M49 real
@attribute M50 real
@attribute M51 real
@attribute M52 real
@attribute M53 real
@attribute M54 real
@attribute M55 real
@attribute M56 real
@attribute M57 real
@attribute M58 real
@attribute M59 real
@attribute M60 real
@attribute M61 real
@attribute M62 real
@attribute M63 real
@attribute M64 real
@attribute M65 real
@attribute M66 real
@attribute M67 real
@attribute M68 real
@attribute M69 real
@attribute M70 real
@attribute M71 real
@attribute M72 real
@attribute M73 real
@attribute M74 real
@attribute M75 real
@attribute M76 real
@attribute M77 real
@attribute M78 real
@attribute M79 real
@attribute M80 real
@attribute M81 real
@attribute M82 real
@attribute M83 real
@attribute M84 real
@attribute M85 real
@attribute M86 real
@attribute M87 real
@attribute M88 real
@attribute M89 real
@attribute M90 real
@attribute M91 real
@attribute M92 real
@attribute M93 real
@attribute M94 real
@attribute M95 real
@attribute M96 real
@attribute M97 real
@attribute M98 real
@attribute M99 real
@attribute M100 real
@attribute M101 real
@attribute M102 real
@attribute M103 real
@attribute M104 real
@attribute M105 real
@attribute M106 real
@attribute M107 real
@attribute M108 real
@attribute M109 real
@attribute M110 real
@attribute M111 real
@attribute M112 real
@attribute M113 real
@attribute Class {V, E, L}
@data
-1.0446559976683076,0.9689114006585229,-0.5845458848201349,0.35031401441823456,-0.290095990566759,-0.48201546085282543,-0.20732304703342894,-0.5904291836307161,-0.07883098858017314,0.007996795328783897,1.4106207050488104,-0.5691294992525614,-0.6183349930567229,-0.24117994107310275,0.8329532712319662,-0.11312987083092244,-0.16626912114293263,0.11551493570743346,-0.05544701193894623,-0.5761946689018128,-1.039976538723284,-1.1220677416032914,-1.2589996717156604,-0.24466046451768522,-0.9421831231202774,-0.9872719245473545,-1.2995856861356172,-1.0672157806619287,-0.9353442484634299,-1.3457718396802612,0.032326641737247336,-0.11373105634956342,0.9987142445413812,-0.34315620592499174,0.16719014017269226,-0.6919751738761543,0.25023855244628385,-0.7297404629924903,-1.0619916270355485,0.25113803954453656,-0.3224974783739728,-1.084410889923239,-0.13585505888016614,-0.06432142301823618,-0.136052162221517,-0.8774452580453187,-0.19235245452723515,-0.2753657340483282,0.916954123876354,-0.19845068353249484,-0.5141796788952907,-0.10803618095334137,-1.3541051403376931,-1.1318634659593951,0.05278711064398601,-0.6355984914488485,-0.241242336877915,-1.0642186995353489,0.057763965862255684,-0.35598684287574406,-1.000840821333493,-0.31703830873062794,-0.014949929557966061,-0.1747755395908747,1.0251302718714228,-1.3243517468352817,0.4649493430334766,-1.311992943008799,0.0977687134000335,-1.3788180395623235,-1.1367054914270651,0.943311741466379,0.7433802186647089,-0.9806559055741764,-0.9919467997373013,0.7436562907494807,0.13282435996370964,0.48726371350465547,0.3814854479951761,0.677060807597936,-0.2847957346546165,-0.4405077326175962,-0.31901347835345817,0.10786596473491375,-0.38135951140164087,-0.2754810965542062,-0.029305056476436844,-0.8169198706330089,-0.18741246056973698,0.8861439581432479,0.45799663468361956,-1.3446984736406777,-0.34920039205555986,-0.335278757514334,-0.22799986241813663,0.3727439009544895,-0.18513045190578464,0.05132623824178107,-0.24835305617345574,-0.1557818309032443,-0.2864767924314785,0.8161065849403997,0.13505791063428227,-0.3065216544597986,-0.4772712251450675,0.5852888535202945,-0.5286929634453154,-0.18516651886323596,-0.932875815841753,-0.48336095722207256,-0.14678063099462968,-0.10001801068609624,-0.16588672473879565,V
-1.0458634453389577,1.5187696224554288,3.0213590662118395,-1.0715219588641622,0.22277545417227887,-1.2856589845719566,-0.4208768763730835,-1.107133675086192,-0.06185456776053303,0.24085865939005607,-0.6465402841847471,-0.6004877266797214,-1.1375356106786558,0.8025294045915944,-0.6813568070699655,-0.2605609479411267,-0.1315888118938743,2.2221328538890104,-0.05433956779097876,0.11191622020330066,0.8948572046386627,0.1634770214032503,1.1671268388938563,0.41934198856184424,-0.3089720906872267,0.5842413676986369,1.195926408527287,1.1682487069576268,0.9320893970902894,0.8751338195465698,0.36476496193818986,-0.16204307451999106,1.5249225733742051,-1.5618957809406764,-0.46676999088227533,-1.8381222986562231,-1.4770353341322766,1.1473689567628222,-0.18019375930051382,0.33892772147393896,1.1936567147070538,0.5195673821414157,1.6264860528102023,0.3836821140754916,-0.39934568603306536,-1.3760624676519113,-0.6734884154658892,-0.42008623554410085,-0.26396289956016367,-0.5169571076030496,1.1813029999120226,-1.0009671112957534,1.4436503710752076,-0.9883133489912241,-0.1901586439137855,-0.9414986794716481,0.6034139296849461,-0.11367458430983883,1.292922844074581,-0.16507879761528566,-0.4960256552043146,0.8308099252955107,0.4715347405854212,0.5818962422175422,0.4203045888662644,0.47992079290766265,-0.6834105180832808,1.4439672271852972,-0.43268733353163097,0.3073002093156505,0.28842154842066,-1.4272948740706402,-1.8881081533317032,-0.5785739762680835,-0.05812259104425626,-1.0475374009889369,0.06461299677094792,-0.3112350237329052,-0.10329027781262833,-0.9750353861572917,-2.1853315492026173,-1.5019433149181436,-1.0321335906926685,-1.160275882645537,0.8484347166035583,1.283626586217929,-0.14079345806314622,0.2703777531804265,-0.742072787903684,0.4921586965691987,2.7214187245488217,0.6751315412287026,0.40316199964006727,2.6708197642895044,1.264712171045392,0.6907814987947773,-0.4690948622728574,0.7782565924192381,1.250415142477888,0.02660605023366579,0.7806267929925779,0.8164317527894587,1.660969522138916,-0.3779855664067359,3.241679012652088,-1.264486520086129,-0.9233386132941553,-0.09433993149280011,-0.4804851057879565,-0.22757120587634405,-0.9699611657993066,-0.6821140975035141,-0.4416400029800016,V
0.25976187709698095,-0.8901239036321302,-0.8153319700525662,-0.7463168780715973,-0.5047326728136351,-0.4338194222114412,-0.38567297992761196,-1.0631877428794236,-1.0881006213096436,-1.1675628526381638,-0.7685425893048288,-0.6445086878635536,-1.2877560597739919,-0.051224121791794204,-0.7275216985316023,-0.65240949653866,-0.0928243073306101,-0.661733837412788,-1.2992698760242904,-0.6568059528071037,-0.6931827481646426,-0.03785859488972066,0.2841280504392597,-0.822421578007836,-0.23714115044491302,0.09191195977843152,-0.5520710741113428,-0.26158311699870734,-0.3465809850666052,-0.017163952232370116,-0.19518607445725716,-0.139728772541152,-0.19601829787218922,-0.8631295451547067,-0.6647701787308224,-0.770565663081494,0.543061025026869,-0.3377870924716429,-0.07502042687719682,-1.113220795362298,-0.5540357977364851,-0.4851729175650089,-0.19365217835450926,-0.8890753357432196,0.17566552372569277,-0.42392585865447446,-0.38945436506244174,-0.41729701487204346,-0.4752724731058767,-0.6819621387309425,-0.9126543300439727,-0.662677587441149,-0.3748143943590474,-0.2514580900391124,-0.47589524617625145,-0.9896117735989991,-0.9456736952908626,-0.49348012119901824,-0.18972959554045782,-0.036923866357624215,-0.407448367776154,-0.7281002090800296,-0.6306591226296286,-0.6777854149439618,-0.6852215983065534,-0.8705841011513685,-0.3408244533271356,-0.3473317065472035,-0.14995561411159788,-0.2117526647920857,0.193030049519168,1.5476293530840808,0.5695227933470135,-0.6875200297976791,-0.6438905648073915,-0.7699457087041152,-0.8329641561095501,-0.22933802708634668,-0.4634154721783511,0.4155246148088525,0.26149703253955514,-0.3917759533164152,-0.944095877261069,-0.3455405930081132,-0.613528609871502,-0.4217934938712993,-1.124118722884171,-1.413582631833881,-0.5271103979976158,0.2918287436205602,1.6650968368041503,0.010547278299836047,-0.4087075202602019,2.0619510333907627,-0.2190241670950352,-0.11334229834187189,-0.30544022396562803,-0.17384838361584448,-0.6623573602291233,-0.8706132768359052,-0.21139849821697115,-0.009548298102606094,-0.7349373015553707,-0.9514489361472367,-0.47183304013562094,0.5784406372679417,-0.9924858425552334,-0.5713290340987445,-0.011944248686040014,-0.588172037691482,-0.23446452851624025,-0.4858012120652765,-0.33465453405820567,E
0.8991785060747187,-0.7436089453904481,-1.1009809936203467,0.7316815572538006,-0.2680733436549137,-0.7316364980918482,-0.7515482826276826,-0.5742504432425746,0.3232794854981871,-0.1412280629311669,-0.08896412891518508,-0.5373118461602606,-0.3929415419601109,-0.691340130259029,-0.13796568707612128,-0.607348638554071,-0.19400895116815572,1.4191552067975775,1.7292539561112217,0.02571813776418371,-0.6059092443796568,0.8182777379215644,-0.7815041335489248,-0.8420315236046277,-0.49209826100635057,0.3214689701529319,-0.7847606784094902,-0.37073127338307366,-0.34482886348139175,-0.6253737864277383,-0.19756559195812598,-0.03626262928992053,-0.39401791514280293,1.3039775068227206,0.09595200673130276,1.2243758100320863,0.2588732571661016,-0.5658872093334414,0.18579832986751604,-1.1612839885223216,0.13257208322933575,-0.08789261794917795,-1.8341691527935404,-1.8450620764741732,-0.7390300844722325,0.6518078560433959,0.4909471041532425,0.08781215336797364,0.8837261840717099,0.9562277047704839,-0.18737160394703048,-0.19365819417752278,-0.7062859693608163,-0.31497359121339535,0.5640189155198829,0.18624190341913655,-0.29549131225571906,-0.21961719055656356,-0.3181310444092201,-1.0001548196030918,0.5113018506465365,1.1366529367140106,1.010642611351465,1.0299647242822787,0.8418644098694631,-1.0623621270470511,1.099737670543875,-0.673851466594085,-0.237008980603934,0.26854962173534824,2.348884256733508,0.7487414759438018,0.4993584122684378,-0.1387092655323532,-0.6296154319539234,-0.9178868632560044,1.1727364709648505,-0.5064189512255588,-0.4475984079587442,-1.5666761403342586,-0.20081918084359965,-0.6929035236114793,-1.0954599115637935,-0.24120798698612317,-0.7015895822333774,0.12973374237789476,-0.8179084466171684,-0.0512299354640238,-0.6764300533718496,-0.5037858274572169,-0.8643154503712206,0.09891235008258092,0.04561466032676071,-0.33524454389686875,-0.5748256039960978,-0.2091880090545544,-0.3175459712854842,-0.4552365605598527,0.9718442932804334,-0.33407025752424857,-0.7158802898812344,-0.4431863809711476,-1.4151031949747976,0.03543469769810009,-0.3313422421108309,0.2526682986918729,-1.0291332549302992,1.5567319699091595,0.24478011080356415,0.20638437345491098,-0.7154393918348334,-0.575815673294706,0.7277198743749567,V
-0.8126974769213298,0.7593884355585003,1.9979424356630566,-0.19407923586240913,-0.35895689589845264,1.7250977746957958,-0.12724827738965078,1.1091325211087575,0.5363375652199588,0.4736309059552555,-1.1649802031412873,0.16066246067482265,0.03998313802281115,0.12354549125247477,1.4154284211575467,0.5020946181919331,0.03456783553641686,-1.1936927822814596,0.9910104607851574,-1.420472558869781,-1.204381572412012,-0.16190269320642028,-0.9521785052002794,1.0783916637390634,-0.005235530562968384,0.16740295192950091,-1.4032600438377607,-1.144287543477218,-1.3584662734231938,-1.0655519995866884,-0.30602255490889496,0.9702938324977811,-0.41357703573216464,-1.3309397342547749,-0.491394722106888,-1.5185850466011148,-1.260362530264346,-0.9729498343558695,-1.0944640808286605,0.5975526843752114,0.17082083433446116,-1.5526338047784507,1.2005940712306125,0.5487211596382693,-0.12283637789121252,-0.8603285236268953,-0.27370974966065414,1.4441452536920982,-0.9195451522679675,-0.6446199083507078,0.07675731353460821,-0.1971679808955037,-1.2309832425431777,-1.8905993151504406,1.508419587220338,-0.030091167466379548,1.9571659044602643,-1.561781909127285,-0.3384248643973564,-0.9086556020797294,-1.2505567304467913,-0.5012079559501293,0.0031643084178589838,-0.026157989510442962,0.896909021011178,-0.4680959705208121,-2.0979826810226707,-1.1907103487948991,0.9958975358062456,-1.35085801869953,-0.7468062555254805,-1.8564775498525161,-1.7102561504757026,-0.6846539589438168,-1.1569503222543736,1.3051394059220818,0.05282126008267876,0.4451510714243566,-0.4863974274818426,-1.4004525053894534,-1.252764050197398,1.7911394757302668,1.0334539479797387,-1.0878411806362474,0.535281011478445,0.25155765919252265,0.5287599426127585,0.7899663096430171,0.5268513024865719,0.1075142274180261,-1.2966900567733306,-0.5710854817493503,-0.22614733658328817,-0.33284756459041426,0.6088199282658237,0.5985426656778714,0.023052621674189033,0.16714727003804006,-0.1508283631682964,0.11532102281004356,0.2337612691505171,0.28072578575055246,0.514795551137717,-0.5763698939618332,0.1390186060602404,-1.4934578875696556,0.2440388425336435,-0.23878082643113674,-1.156411738487877,-0.9319248700607116,-0.7359594172994914,0.08387820484041039,-0.7606522258161038,L
-1.0235862744064048,1.4347740483631315,-0.7732733414316689,0.21050797869974477,-0.33513455514678386,-0.6244283295440572,-0.6699614866183471,1.5155442248599886,-0.9384931087880931,-0.47051882398676315,2.0180244109529855,0.23892528396550736,0.0037497156100750923,-0.5438037800655228,1.1549311992018394,0.16281411090582457,-0.19089771196255947,-0.4824238041168582,-0.3201457224076611,-0.9976079168575824,-1.109304216523328,-1.1221140160447185,-1.263077675488792,-0.3759690740837322,-0.8409555854487932,-1.4616833895131023,-1.242858327736058,-1.051697729514801,-0.8499279026862714,-1.4270924902195874,-0.26174477076028435,-0.0005524167030460012,-0.48836229866262987,-0.5972849161337158,0.07697145118204632,-1.2011342923157953,0.5612348793729107,-0.7146833008554441,-1.028072909840961,-0.3456105197871428,-0.7581733471240409,-0.7760386882683861,0.9823540512486769,-0.7954873393660957,-0.7378365250301039,-0.9398727564493935,-0.3892518620843957,-0.4568092818494631,0.8421240617212266,-0.6250756211229942,-0.8992493691535903,-0.2976423406260099,-1.0453402917796166,-0.5104667970189505,-0.33151806775770903,-0.8764311548935588,-0.71330401021291,-0.7567727275636279,-0.7544446639735908,0.34138489408600764,-0.979700034091789,-0.5053818910890228,-0.3729646875604068,-0.46730942232917155,-0.2595342184702068,2.2557072536130938,0.2504614082779591,-1.0078406962843045,0.2155565296905834,-1.1649952416848166,-1.1840685901964512,1.5737284624627215,0.7451049330684962,-1.4047137640464589,-1.0615268532689603,1.3691750655216666,0.8413927577970833,0.28456468884704306,0.09654746613441754,0.11634195860535723,0.20587814761015785,-0.5845036435336027,1.585309544627953,0.4541603612436598,-0.5186382011290752,-0.9326960502427655,0.4679333324549079,-0.6841390541378594,-0.06219265557407855,0.09769353871682598,0.46762752282626135,-1.297548080703284,-0.7815500065445041,-0.3352868467942759,-0.02007253458859095,-0.24699364377492192,-0.10408911912040486,0.32143458854755247,-1.4307559570704913,-0.9393342732686508,-0.6184143966568334,-0.34445857163320487,-0.8341229160618493,-0.6769035288662818,-0.590888247730261,0.6180755855514721,0.5658849683125907,-0.07587800357797962,-0.5366134618502127,-0.7818879594316543,-0.5501100977651568,-0.6184570391742499,-0.4196780048404094,V
-0.4083702128285652,-1.1046586629588717,0.6189931691724571,-0.3451978708500496,0.21362260075559122,-0.6928452537791947,-0.11336009797324581,-0.7598918451426703,0.25913110989771154,0.13866262997236312,-0.2573782298206168,-0.4652388243064637,0.011323932495241586,0.24136202768911055,0.3905054798337859,-0.15825854855190216,0.0923035121199416,1.5283065684847519,0.924448973525612,1.4479244819092145,1.3353607662123659,1.0623623739276271,0.6944416593587749,2.337349736752235,-0.46819166409271273,-0.44255827686671323,0.758148912168826,1.1212546477844003,0.9934525911381975,1.8381662285672111,0.056190311936651166,-0.3028953139432106,-0.7169792900432641,1.892306315760479,0.5922281482685108,1.6468479298692529,-0.31879213230735465,0.28274587677604074,0.7143221307223091,-0.005138725674579534,0.8039047285626104,1.3936069585215678,-0.7587496088181934,0.14778037611215825,-0.8325709678180266,0.20586445015627144,0.4956957574004023,0.30131989696516076,0.11413204557563943,1.19658101071371,0.9632009857911072,-0.7269390287677054,0.7225616363509019,0.9036593027190617,-0.543138288386512,1.1239427305134935,-0.25545611012088715,1.4063561508887443,-0.06605453378226434,0.2030150383082736,1.0054779573588415,1.3014582862439907,1.095536500084467,0.8910429600937209,0.5153966522773951,0.6066557954517868,1.6261331642227461,0.7336507524364955,-0.3451993386654043,-0.3879615666003206,0.33178819744805366,1.3184458793933553,-0.1044141565445765,0.30015959053309366,1.165653823003375,-0.4410364682361423,-0.24387328835063743,-0.18427312758483616,-0.3123410009440893,-0.04092884861945664,0.6556815312652572,-0.6536810810632814,-0.6008568244142236,0.45238122044448137,-0.6196099489913691,-0.5587717731283787,-0.8565530446155245,-0.4680699019330688,-0.23282056341401033,-0.3125932852948372,0.20523833336925326,1.6043187391838658,0.20488773324913442,-0.33522205713183345,-0.8624853194638886,-0.4447333143320547,-0.18342076112400788,-0.3390752558731529,-0.37017604106218216,0.3945951017309824,0.42837897066990993,-0.28456803884971965,-0.5636837870744178,0.1135394542142342,0.2855112764691007,-0.6674529801734779,-0.0056729232401884055,-0.4419105600518515,1.5683006477928665,0.9377409081007269,1.6363891982943337,1.2810706929990616,0.9324654719697258,V
-0.6573989786583743,1.6072245540766994,-0.3776854415253631,0.4236230288031517,-0.5922673242391251,-0.23084873255628519,-0.34347476488332085,1.5794009699545426,-0.7220980966814238,-0.41348640082727756,0.26137801072172545,0.22945791027805154,0.02823976677382506,-0.49216218421759006,2.252040613121551,0.5958228156845331,-0.408537602334678,-0.33969593567537854,-0.11280639859852783,-1.1617950495487273,-1.2188802652239168,-0.15665974570309787,-0.9890927667851941,0.3367091648827232,-0.7770668995648908,-0.6592989262602907,-0.9994415846991912,-1.0428272444075972,-0.8620886630762469,-1.2093072676127932,-0.22254135881208129,0.5951991608570506,0.35935899452363407,-0.4292062205290821,-0.48031752496152286,-0.8715820767511839,0.37890487176441223,-1.1813839632184855,-1.152442180867397,0.5114128104609573,-0.4376944562886904,-1.2209610375306508,-0.7317543145863512,-0.5754455717803603,-0.34706661336964356,-0.9831377865854801,-0.27515155444051126,-0.3863440615098319,0.8024649875515835,-0.9835617438593457,-0.683754839533264,-0.19598499003822722,-1.3990254085802147,-1.0965782645541933,-0.18892599196918805,-0.826119781435376,-0.21226816374144372,-1.2003587038183257,-0.43609556167489116,-0.10251818310771857,-0.7165395085096841,-0.8610116720328543,-0.6397863886676105,-0.631549813048453,-0.7090270952392748,-1.0770023858515503,0.005942593337516779,-1.394888287679432,0.35820949450668615,-1.0194549451176016,-1.209024611521033,0.24752051616752951,0.6309895634945262,-1.0496561928574168,-1.171501795114911,1.8119615460665748,-0.4902883410276126,0.11369354552233144,-0.37069685139888026,-0.3349692661167843,-0.053895919308188676,-0.18654906887304518,1.9147740945783214,-0.5222923328221504,0.07134165245329764,0.5122751592826417,0.6658376594094786,0.7782895188605641,0.7222384038739166,0.05960475812640343,-1.158881541454077,-1.0539203973281672,-0.284191095442865,-0.33529229212868117,0.7996641637395938,-0.1059527161898791,0.05001550321780983,-0.07213629669984861,-0.4796044745981954,-0.7294530847708426,-0.6319795154850644,0.612080965635635,0.25666399845745197,-0.333440026375329,-0.4933475368601255,0.5652436214667895,0.5682823444270214,-0.42159337765379434,-0.39213855643236883,-0.5962595104373066,-0.6055702884047531,-0.43543653920905073,-0.36910312197373524,V
-1.2507118417591017,-1.4059190813680311,1.2840272091145297,-2.764452724643418,-0.47567339585888213,-1.82737073216842,-0.7775877516338648,-0.5540783250555518,-1.4746980465288624,0.3668386054653847,-1.3956402687013791,-0.8029283642127344,-0.6097302816454464,-0.6663069404490759,0.6355689770646241,1.133162743634001,-0.46237497259008487,1.6247577587028563,-0.20218529290019546,-1.7539388525759922,-1.6443223875623518,-1.7818018162601585,-1.2217502507396099,-2.157004508117639,-1.399922875232856,-1.8479124640142381,-0.33508726819905027,-0.06816745930092724,-0.16843801218973772,0.1911068384101659,0.451157028731042,-0.20535969791427275,0.7846085199150045,-1.4435445368035216,-0.9849776607142597,-2.6477260281759984,-2.3791824507995134,-0.4583175522314312,-1.0649282883750188,-0.540315560244319,-0.4895061246978667,-0.2561717321749296,-0.9708356070364028,0.3769103497744895,-0.5348170975560104,-1.359975514851299,-0.6307694469516222,-0.29243881837802926,-0.5745497887411491,-1.3598254025041987,-1.8132031416930598,-1.8325873246373425,0.24396308739308412,-1.2169657802341807,-0.38606932763472546,-0.8778136912232358,0.2083706575550614,-0.8793656856183475,-0.4219680747031977,-1.0266172047109625,-0.7320497645294294,0.15256044313759073,0.13588945282183998,0.07797846457771998,-0.3182890875606577,-0.04512311205092027,-1.8510817938341353,-0.06041747533406858,-1.3251804984942752,-1.2730467822326013,-0.7461560133511379,-2.080814553483147,-1.9561244227611625,-1.609855402405359,-1.719291188774463,-1.2591474624128804,0.2458239356524362,-0.3975733140751377,2.2623957746563366,-1.8186673172270094,-2.286125700529094,-1.8008177915263928,-1.3481223534308884,-1.4272038418751332,-1.145759465011486,-1.0096917725521906,-1.3112052114224289,-1.8371859453511643,-1.0806280403519446,-0.5354887832225376,-1.4877077022117455,-0.8034176134434466,-0.6538821141393287,1.5618446220011974,-1.0280215618526574,-0.7880309130810146,-0.8927515922597334,-0.3303066103656928,-0.04839687802160168,-0.2487943576280788,0.18642077095558418,-0.12162439860912351,1.1354227339823526,-1.4592756607360526,1.8974298401952434,-1.5462715134203078,-1.0145496164138477,-1.023871027999869,-1.339399955433585,-1.1380169182336761,-1.534762352701586,-1.036052704271922,-0.08640685633668366,L
-0.9722896745632894,-0.24383462347574394,1.5838568961124688,-2.5283932945782057,0.2722563877167399,1.5728282405376441,1.695883259822674,0.12460282482758114,0.09948623829757017,0.3108309082122055,-1.5090973493786828,0.08768271165411684,0.4823169320929101,0.2564424199528184,-0.3598943222722539,1.2687740893961739,0.20465975090443084,-0.28082241352290416,-1.3947433207680893,-0.5155998677493577,-0.6667734138702577,-1.3111937125374253,-0.5326632084208662,-0.36663033825294766,0.17834699672331533,-0.8149577695100746,-0.023778681003889898,0.25976333866041473,0.04864659450632645,-0.2845337681900744,0.020695759142535422,-0.01003494748101768,0.5605090193801204,-1.1667664678472258,-0.8982614777870772,-2.1227286179790172,-1.832424059026671,-0.41283119222748854,0.033192750497106197,-0.14984663356105005,-0.5356993203265528,-0.4549931754407838,-0.6890593711078314,-0.7629757869709717,-0.33242536381128657,-0.8878423388191895,-0.5201789271798245,-0.45668960638056993,-0.6047067543322272,0.09403020047814355,0.00519567689929976,0.028732385629479336,0.03486554234357001,-1.1764012407870728,5.039104925703822,1.0646693804786398,-0.3008755936918087,-0.5049661404860841,-1.002073628251161,-0.8475377330798626,-0.7415340112462785,0.34774124218085584,0.3602247527445585,0.19828418190659555,0.45103521429528964,-0.6238879088473716,-2.028039682948316,0.056228069664214675,-0.994231642265385,-1.1337622431449355,-0.3722006298578744,-1.9512770249935496,-1.9241923231676152,-0.8428418863061353,-0.6173850917806053,0.01217576109425332,0.07835808388278404,0.9586533141485541,-0.1592875528945332,-1.6285639089173536,-2.006257688511235,1.6371773339845117,0.44844972712039244,-1.1175852680223868,0.8585844672603006,1.9244855856541239,0.24733374143294953,0.6489469406843063,0.4960744595904692,-0.7271296788153894,-1.3540245446712267,-0.17634509797159545,-0.2221995469612117,-0.33529405474656604,0.5346471079676219,-0.0005060128705207443,0.2845258504603413,0.15662630395116145,-0.30050290629861665,0.7259645104174616,1.5080289108247824,-0.5083499108705335,-0.11395423196318717,-0.6382578811098271,1.4185839891203056,-1.3015907498340058,0.5775002481003614,-0.13101628516796368,-0.10546904209423821,-0.6166158431069024,-0.3477783300733744,-0.23127794623339007,-0.6984469587922761,L
